place-0,14.9321708022,13.7789376717
place-1,13.9032982726,13.6176219667
place-2,14.7319304269,10.0717986208
place-3,10.9132043883,14.1736561553
place-4,12.8579615273,14.4596113785
place-5,13.6962839328,13.8720741088
place-6,14.0583921637,14.516325985
place-7,14.2875699684,14.9335175268
place-8,14.8794584356,12.4133555668
place-9,14.9864816002,14.0290336548
place-10,1.91348166296,9.08274378145
place-11,1.65193997667,7.77404303186
place-12,1.86277040023,5.5138687604
place-13,0.0936690659334,5.63369647924
place-14,3.23817353922,9.95680058352
place-15,0.320278525277,9.43823284102
place-16,0.5356408095,8.30379668503
place-17,1.10250726313,10.5666814925
place-18,2.07847053102,7.73367460549
place-19,0.0205484432601,10.2069424069
place-20,12.2025563904,2.65226272216
place-21,14.129495711,5.6302529647
place-22,14.637581621,5.12439303096
place-23,12.5742108643,2.65534152433
place-24,12.5726755087,2.75672345954
place-25,14.9695528544,5.1654056249
place-26,11.7097161206,6.12176254442
place-27,13.8938865698,4.49243099322
place-28,9.71421554754,4.306831326
place-29,12.6060422868,0.914853239336
place-30,1.12459678768,5.44890872714
place-31,2.39113476485,4.04422879093
place-32,0.0409935823442,6.57159258629
place-33,2.20413676197,3.83877123386
place-34,0.744313059819,5.13230458982
place-35,1.44802010863,4.04976441336
place-36,2.36339255079,4.32547235261
place-37,1.10367005077,5.09481321284
place-38,1.22242387891,5.83710317256
place-39,1.01810383325,1.16001365098
place-40,12.7420900622,4.43145415664
place-41,14.9648405929,4.60157744619
place-42,13.9946612412,4.43475751602
place-43,11.8229095017,4.34898517095
place-44,11.573703303,5.12143486732
place-45,13.3515058983,6.74313180872
place-46,12.9713606464,7.7013781045
place-47,11.6251600024,6.35075572521
place-48,12.7547577349,5.91761982844
place-49,13.5379475837,6.57098654252
